,County,Population,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Employable Count,Unemployment Count,Unemployment Rate
256,Camp,13892.0,80436.0,43869.0,2572.0,18.51425280737115,6135.0,540.0,8.80195599022005
257,Campbell,217826.0,1578225.0,807562.0,30995.0,14.22924719730427,110978.0,6954.0,6.266106795941538
258,Canadian,117172.0,378226.0,170436.0,8183.0,6.983750384050797,61240.0,2708.0,4.42194644023514
259,Candler,11074.0,68192.0,31695.0,3398.0,30.684486183854073,4556.0,366.0,8.033362598770852
260,Cannon,14797.0,183699.0,99909.0,2377.0,16.06406704061634,7299.0,883.0,12.097547609261543
261,Canyon,200821.0,477086.0,202247.0,38492.0,19.167318158957478,90817.0,8527.0,9.38921127101754
262,Cape Girardeau,76605.0,441834.0,265743.0,13560.0,17.701194439005288,39708.0,2499.0,6.293442127530976
263,Cape May,96433.0,1037069.0,618969.0,9817.0,10.180125060923128,48018.0,4781.0,9.956682910575202
264,Carbon,112099.0,1961923.0,1101497.0,13323.0,11.885030196522717,55191.0,4017.0,7.27836060227211
265,Caribou,6915.0,208358.0,93933.0,552.0,7.982646420824295,3185.0,52.0,1.6326530612244898
266,Carlisle,4968.0,124213.0,61110.0,970.0,19.524959742351047,2242.0,155.0,6.913470115967886
267,Carlton,37622.0,599375.0,270405.0,5017.0,13.335282547445644,18491.0,983.0,5.316099724190146
268,Caroline,62105.0,878814.0,381893.0,8740.0,14.07294098703808,31827.0,2764.0,8.684450309485657
269,Carroll,534535.0,6114469.0,3224987.0,67597.0,12.645944606059473,269971.0,20087.0,7.440428786795619
270,Carson,5689.0,254815.0,114620.0,390.0,6.855334856741079,2753.0,20.0,0.726480203414457
271,Carson City (city),56298.0,153959.0,88210.0,9382.0,16.66489040463249,27348.0,3104.0,11.350007313149042
272,Carter,131870.0,815544.0,493957.0,25016.0,18.970197922196103,57541.0,4657.0,8.09335951756139
273,Carteret,63482.0,892177.0,470340.0,9414.0,14.829400459972906,31075.0,3110.0,10.00804505229284
274,Carver,90923.0,984108.0,432069.0,4082.0,4.489513104495012,52074.0,1947.0,3.738910012674271
275,Cascade,82195.0,745767.0,433096.0,12225.0,14.87316746760752,39096.0,2006.0,5.130959688970739
276,Casey,13633.0,197937.0,102410.0,3020.0,22.152130858945206,5572.0,461.0,8.273510409188802
277,Cass,448221.0,5451804.0,2962923.0,56954.0,12.706678178844811,238658.0,13400.0,5.614729026473029
278,Cassia,23081.0,295647.0,118135.0,3605.0,15.61890732637234,10158.0,576.0,5.670407560543414
279,Castro,7194.0,128425.0,72957.0,1262.0,17.54239644147901,3131.0,115.0,3.672947939955286
280,Caswell,18036.0,265474.0,133405.0,3939.0,21.83965402528277,7600.0,910.0,11.973684210526315
281,Catahoula,11121.0,249423.0,119568.0,2124.0,19.099001888319396,4417.0,384.0,8.693683495585239
282,Catawba,162784.0,438899.0,232959.0,24494.0,15.046933359543935,80536.0,6839.0,8.491854574351843
283,Catoosa,49745.0,99421.0,43369.0,5580.0,11.217207759573826,25111.0,1757.0,6.996933614750508
284,Catron,3552.0,243290.0,156374.0,631.0,17.76463963963964,1061.0,51.0,4.806786050895382
285,Cattaraugus,81868.0,1146652.0,615283.0,14269.0,17.4292763961499,37981.0,3208.0,8.446328427371581
286,Cavalier,3746.0,688577.0,494843.0,183.0,4.885210891617725,1889.0,16.0,0.8470089994706194
287,Cayuga,76747.0,934216.0,424131.0,8810.0,11.479276062907996,38827.0,2812.0,7.242382877894249
288,Cecil,101960.0,889376.0,446252.0,10179.0,9.9833267948215,52799.0,3950.0,7.48120229549802
289,Cedar,38504.0,1033258.0,533523.0,5282.0,13.718055266985248,19127.0,976.0,5.102734354577299
290,Centre,160378.0,1422581.0,700045.0,27526.0,17.16320193542755,79919.0,4071.0,5.093907581426194
291,Cerro Gordo,43262.0,534044.0,284534.0,5657.0,13.076140723960982,23557.0,1054.0,4.474253937258564
292,Chaffee,18344.0,203569.0,108671.0,1508.0,8.22067160924553,8700.0,511.0,5.873563218390805
293,Chambers,70297.0,643516.0,318397.0,11360.0,16.1600068281719,31197.0,2595.0,8.318107510337532
294,Champaign,243431.0,2148988.0,1036772.0,47857.0,19.659369595491125,127870.0,8706.0,6.808477359818566
295,Chariton,6678.0,301450.0,149835.0,1149.0,17.20575022461815,2921.0,113.0,3.8685381718589524
296,Charles,147532.0,1778673.0,704109.0,11398.0,7.725781525363989,79139.0,5025.0,6.3495874347666765
297,Charles City,4933.0,50612.0,30636.0,555.0,11.250760186499088,2482.0,211.0,8.501208702659145
298,Charles Mix,9476.0,316523.0,150786.0,2213.0,23.353735753482482,4093.0,205.0,5.008551184949915
299,Charleston,363552.0,1276375.0,725230.0,60259.0,16.57507041633659,193490.0,14567.0,7.528554447258256
300,Charlevoix,27244.0,284274.0,172650.0,3281.0,12.043018646307443,13354.0,1077.0,8.064999251160701
301,Charlotte,162759.0,893945.0,535390.0,19925.0,12.242026554599132,63537.0,6426.0,10.113791963737665
302,Charlottesville (city),67339.0,108811.0,69426.0,13439.0,19.957231322116456,33657.0,1580.0,4.694417208901566
303,Charlton,11090.0,47683.0,18751.0,1437.0,12.957619477006311,4560.0,550.0,12.06140350877193
304,Chase,6501.0,443551.0,307031.0,651.0,10.013844023996308,3269.0,48.0,1.4683389415723462
305,Chatham,332281.0,979316.0,536956.0,59085.0,17.781636626830906,164323.0,16007.0,9.741180479908474
306,Chattahoochee,2703.0,31237.0,19125.0,540.0,19.97780244173141,1239.0,217.0,17.51412429378531
307,Chattooga,27466.0,142914.0,65760.0,5711.0,20.792980412145926,11047.0,1086.0,9.830723273286866
308,Chautauqua,137648.0,1704478.0,916265.0,24800.0,18.016970824131118,65166.0,5045.0,7.74176717920388
309,Chaves,65890.0,220671.0,121665.0,13971.0,21.20352101988162,28770.0,2185.0,7.59471671880431
310,Cheatham,39212.0,284527.0,121729.0,5138.0,13.103131694379272,19953.0,1486.0,7.447501628827745
311,Cheboygan,23762.0,425705.0,248681.0,4212.0,17.725780658193756,10865.0,1559.0,14.348826507132996
312,Chelan,74295.0,544103.0,333566.0,10466.0,14.08708526818763,35865.0,2697.0,7.519866164784609
313,Chemung,86292.0,781819.0,399792.0,12827.0,14.864645621842117,39332.0,2116.0,5.379843384521509
314,Chenango,53644.0,846436.0,425790.0,8268.0,15.412720900753113,25286.0,1807.0,7.146246935062881
315,Cherokee,423808.0,2034971.0,1003952.0,68545.0,16.173597478103293,197939.0,13789.0,6.96628759365259
316,Cherry,5337.0,445434.0,236768.0,492.0,9.218662169758291,3190.0,104.0,3.260188087774295
317,Chesapeake (city),230643.0,391506.0,167902.0,21734.0,9.423221168645917,114491.0,8538.0,7.457354726572395
318,Cheshire,77250.0,1570398.0,780137.0,8552.0,11.070550161812298,42706.0,2619.0,6.132627733807896
319,Chester,546690.0,3049217.0,1514270.0,46598.0,8.523660575463243,292511.0,19009.0,6.498559028549353
320,Chesterfield,366993.0,1255411.0,572155.0,36437.0,9.928527247113704,192216.0,13205.0,6.869875556665418
321,Cheyenne,14835.0,608172.0,306566.0,1537.0,10.360633636670038,8194.0,216.0,2.6360751769587503
322,Chickasaw,30694.0,408203.0,232459.0,5862.0,19.098195086987683,14439.0,1363.0,9.439711891405222
323,Chicot,11688.0,84643.0,55895.0,3379.0,28.909993155373034,4451.0,504.0,11.323298135250505
324,Childress,7120.0,67494.0,32181.0,1188.0,16.685393258426966,2797.0,143.0,5.112620664998213
325,Chilton,38512.0,246499.0,151467.0,6988.0,18.144993768176153,17561.0,1612.0,9.179431695233756
326,Chippewa,112605.0,1324401.0,659966.0,13964.0,12.400870298832201,54910.0,3703.0,6.743762520488072
327,Chisago,62080.0,697008.0,298117.0,3282.0,5.286726804123711,33939.0,1974.0,5.8163175108282505
328,Chittenden,161890.0,1198732.0,619238.0,17089.0,10.555933040953734,95245.0,4747.0,4.9839886608220905
329,Choctaw,34385.0,588396.0,374841.0,8823.0,25.659444525229024,13254.0,1582.0,11.936019314923797
330,Chouteau,4566.0,289292.0,175166.0,577.0,12.636881296539642,2264.0,61.0,2.6943462897526502
331,Chowan,14588.0,78903.0,40510.0,3885.0,26.63147792706334,6454.0,849.0,13.154632785869229
332,Christian,196920.0,1602475.0,741341.0,28082.0,14.260613447085111,84550.0,7017.0,8.299231224127736
333,Churchill,24252.0,47415.0,24202.0,3802.0,15.677057562262906,10530.0,1256.0,11.927825261158594
334,Cibola,25548.0,314482.0,204891.0,6950.0,27.20369500547988,10474.0,1542.0,14.722169180828718
335,Cimarron,2280.0,135677.0,85498.0,414.0,18.157894736842106,1126.0,25.0,2.2202486678507993
336,Citrus,139470.0,506137.0,312844.0,23886.0,17.126263712626372,49920.0,6545.0,13.110977564102564
337,City and County of San Francisco,840739.0,2261410.0,1601470.0,109500.0,13.024256041411187,513158.0,34785.0,6.778613994130462
338,City of Alexandria,144184.0,567400.0,335010.0,11947.0,8.285940187538145,93030.0,3877.0,4.16747285821778
339,City of Harrisonburg,41652.0,41060.0,24019.0,11348.0,27.24479016613848,19587.0,1340.0,6.841272272425589
340,City of Richmond,207440.0,263173.0,190732.0,51992.0,25.06363285769379,112791.0,11786.0,10.449415290227057
341,City of Suffolk,122675.0,594368.0,276697.0,13366.0,10.895455471775016,61671.0,4696.0,7.614600055131261
342,Clackamas,355307.0,1464388.0,815580.0,34261.0,9.642647062962451,183602.0,15198.0,8.277687606888813
343,Claiborne,57472.0,370562.0,261325.0,14383.0,25.026099665924278,22059.0,2300.0,10.426583254000635
344,Clallam,73850.0,348016.0,205323.0,10918.0,14.784021665538253,31136.0,3103.0,9.965955806783144
345,Clare,33305.0,177491.0,103868.0,8332.0,25.017264674973728,13630.0,1819.0,13.34556126192223
346,Clarendon,33404.0,217715.0,102042.0,7919.0,23.70674170757993,13341.0,2139.0,16.033280863503485
347,Clarion,38698.0,989457.0,507224.0,6905.0,17.843299395317587,18143.0,1439.0,7.931433610758971
348,Clark,2841362.0,8171357.0,4120770.0,421664.0,14.840206914852807,1434209.0,145217.0,10.125232793825726
349,Clarke,192456.0,967745.0,589868.0,54702.0,28.423120089786757,91711.0,9095.0,9.917021949384479
350,Clatsop,36490.0,330102.0,182778.0,5772.0,15.818032337626747,17856.0,1353.0,7.577284946236559
351,Clay,699271.0,6233803.0,3242019.0,90237.0,12.904439051526518,351566.0,27594.0,7.848881860020594
352,Clayton,281273.0,1117654.0,554873.0,62061.0,22.0643289615427,140728.0,19174.0,13.62486498777784
353,Clear Creek,5311.0,259470.0,163756.0,601.0,11.316136320843531,3260.0,234.0,7.177914110429448
354,Clearfield,77274.0,1740685.0,905458.0,10792.0,13.965887620674483,35700.0,2786.0,7.803921568627451
355,Clearwater,18135.0,441309.0,253629.0,2563.0,14.132892197408326,7384.0,529.0,7.1641386782231855
356,Cleburne,40610.0,547339.0,311569.0,6556.0,16.143806944102437,17405.0,1643.0,9.439816144785981
357,Clermont,211356.0,756795.0,452796.0,20642.0,9.766460379643824,109329.0,5752.0,5.2611841322979265
358,Cleveland,373313.0,1128252.0,536449.0,56503.0,15.135556490130266,189366.0,13240.0,6.991751423169946
359,Clinch,6816.0,114290.0,61863.0,2286.0,33.5387323943662,2653.0,286.0,10.78024877497173
360,Clinton,375183.0,4874935.0,2431527.0,49132.0,13.095476074342388,182267.0,11632.0,6.381846412131653
361,Cloud,9695.0,262035.0,142406.0,1225.0,12.635379061371841,5055.0,331.0,6.547972304648862
362,Coahoma,24698.0,156381.0,128687.0,8327.0,33.71528058952142,10667.0,2200.0,20.624355488890973
363,Coal,5537.0,159907.0,97045.0,1176.0,21.238938053097346,2413.0,225.0,9.324492333195193
364,Cobb,735073.0,1101153.0,536204.0,93312.0,12.694249414683984,404105.0,34149.0,8.450526472080275
365,Cochise,131162.0,797925.0,486919.0,21206.0,16.16779250087678,48294.0,4217.0,8.731933573528803
366,Cochran,3000.0,87678.0,66918.0,591.0,19.7,1291.0,109.0,8.443067389620449
367,Cocke,36375.0,214582.0,111135.0,9205.0,25.305841924398624,16308.0,1768.0,10.84130488103998
368,Coconino,151725.0,814082.0,484552.0,30228.0,19.922886801779537,78010.0,6816.0,8.737341366491476
369,Codington,27622.0,331925.0,154202.0,2779.0,10.060821084642676,15909.0,457.0,2.872587843359105
370,Coffee,151723.0,584528.0,296158.0,28573.0,18.832345788047956,65630.0,5426.0,8.267560566813957
371,Coffey,8425.0,279634.0,143947.0,802.0,9.519287833827892,4419.0,239.0,5.40846345326997
372,Coke,3018.0,186531.0,131893.0,333.0,11.033797216699801,1511.0,36.0,2.382528127068167
373,Colbert,52792.0,195995.0,109147.0,8856.0,16.775268980148507,22828.0,2069.0,9.063430874364816
374,Cole,79612.0,462576.0,213095.0,9412.0,11.822338340953625,39664.0,1994.0,5.027228721258572
375,Coleman,8605.0,257849.0,247278.0,1924.0,22.359093550261477,3572.0,288.0,8.062709966405375
376,Coles,53325.0,372891.0,182154.0,11068.0,20.75574308485701,27788.0,2699.0,9.712825680149704
377,Colfax,23743.0,491649.0,298259.0,3796.0,15.987870109084783,11185.0,863.0,7.715690657130085
378,Colleton,38331.0,429900.0,225847.0,8100.0,21.13172106128199,17331.0,2109.0,12.168945819629565
379,Collier,340692.0,968618.0,868440.0,47331.0,13.892606812017894,152278.0,11744.0,7.712210562261128
380,Collin,788952.0,2039621.0,853384.0,54202.0,6.87012644622233,418925.0,19615.0,4.682222354836784
381,Collingsworth,2956.0,67980.0,59028.0,672.0,22.73342354533153,1363.0,74.0,5.429200293470286
382,Colonial Heights (city,24976.0,54726.0,28434.0,2859.0,11.446989109545163,12295.0,983.0,7.99511996746645
383,Colorado,20162.0,531952.0,228153.0,2618.0,12.984822934232715,9589.0,465.0,4.849306497027844
384,Colquitt,44366.0,222498.0,122037.0,12037.0,27.131136455844565,18907.0,1567.0,8.28793568519596
385,Columbia,437086.0,4233241.0,2222475.0,58261.0,13.32941343351194,210453.0,17334.0,8.236518367521489
386,Columbiana,110714.0,797853.0,405862.0,16300.0,14.722618639015842,53156.0,4796.0,9.022499811874482
387,Columbus,57336.0,513975.0,296502.0,12819.0,22.35768103809125,22940.0,2014.0,8.779424585876198
388,Colusa,21632.0,351629.0,158266.0,3230.0,14.931582840236686,10003.0,1046.0,10.456862941117665
389,Comal,138388.0,543575.0,249260.0,11766.0,8.502182270139029,66313.0,3128.0,4.717023811319048
390,Comanche,139484.0,1065025.0,492668.0,23382.0,16.763212985001864,60356.0,4946.0,8.194711379150375
391,Concho,4039.0,157079.0,64878.0,314.0,7.774201535033424,956.0,28.0,2.928870292887029
392,Concordia,19644.0,125669.0,119577.0,5448.0,27.73365913255956,7655.0,893.0,11.665578053559765
393,Conecuh,12974.0,155329.0,130093.0,4648.0,35.82549714814244,4729.0,1096.0,23.176147176993023
394,Conejos,8203.0,224745.0,111016.0,1499.0,18.27380226746312,3290.0,338.0,10.27355623100304
395,Contra Costa,1090056.0,3614071.0,1809692.0,117414.0,10.771373213853233,555641.0,48873.0,8.79578720792742
396,Converse,14109.0,123708.0,65123.0,1315.0,9.3202920121908,7697.0,393.0,5.105885409899961
397,Conway,20517.0,349214.0,193890.0,4543.0,22.142613442511088,8771.0,734.0,8.36848705962832
398,Cook,5152198.0,10834262.0,5963409.0,873031.0,16.944826266381842,2716719.0,292429.0,10.76405031215963
399,Cooke,36197.0,420215.0,184979.0,5160.0,14.255325026935934,17869.0,1309.0,7.325535844199451
400,Cooper,17762.0,359986.0,198016.0,2433.0,13.697781781330931,8455.0,490.0,5.795387344766411
401,Coos,94770.0,980313.0,549023.0,15572.0,16.431360135063837,42363.0,4195.0,9.902509265160635
402,Coosa,10193.0,188430.0,101457.0,1952.0,19.15039733150201,4216.0,660.0,15.654648956356736
403,Copiah,30510.0,104875.0,74241.0,7948.0,26.050475254015076,12831.0,1726.0,13.451796430519835
404,Corson,4117.0,320706.0,150108.0,1877.0,45.591450085013356,1739.0,515.0,29.614721104082808
405,Cortland,49163.0,583800.0,253517.0,6700.0,13.628134979557798,25722.0,1555.0,6.04540859964233
406,Coryell,62751.0,248406.0,141396.0,6988.0,11.13607751270896,23925.0,2093.0,8.748171368861025
407,Coshocton,33268.0,318433.0,164525.0,5282.0,15.87711915354094,15339.0,1255.0,8.181758915183519
408,Costilla,3517.0,121633.0,118017.0,842.0,23.940858686380437,1418.0,190.0,13.399153737658674
409,Cottle,1458.0,33929.0,17980.0,348.0,23.868312757201647,623.0,50.0,8.025682182985554
410,Cotton,5957.0,173001.0,90199.0,1030.0,17.290582507973813,2772.0,264.0,9.523809523809524
411,Cottonwood,11330.0,290577.0,153401.0,1881.0,16.601941747572816,5542.0,275.0,4.962107542403465
412,Covington,50116.0,359935.0,194817.0,11449.0,22.844999600925853,20376.0,2376.0,11.66077738515901
413,Covington (city),14176.0,42742.0,23754.0,2457.0,17.332110609480814,6079.0,307.0,5.050172725777266
414,Coweta,132683.0,402851.0,185785.0,17241.0,12.994128863531877,66946.0,4614.0,6.892122008783199
415,Cowley,36030.0,393039.0,186826.0,5971.0,16.572300860394115,16861.0,1178.0,6.986536978826878
416,Cowlitz,104871.0,507793.0,268972.0,17791.0,16.964651810319346,46575.0,5020.0,10.778314546430488
417,Craig,20900.0,222968.0,107120.0,3525.0,16.86602870813397,8985.0,584.0,6.499721758486366
418,Craighead,102327.0,466224.0,256412.0,20157.0,19.69861326922513,49570.0,3694.0,7.452087956425257
419,Crane,4488.0,57500.0,24126.0,572.0,12.745098039215685,2031.0,109.0,5.366814377154111
420,Craven,107038.0,377677.0,219739.0,15863.0,14.819970477774248,46785.0,5300.0,11.328417227743936
421,Crawford,339157.0,3857952.0,2008849.0,57043.0,16.819054302284783,156262.0,11930.0,7.634613661670784
422,Creek,73717.0,503412.0,267937.0,10933.0,14.831043042988727,32991.0,1742.0,5.280227940953593
423,Crenshaw,14180.0,252659.0,150003.0,2148.0,15.148095909732017,6338.0,613.0,9.671820763647839
424,Crisp,23114.0,77115.0,40742.0,7420.0,32.10175651120533,10077.0,1587.0,15.748734742482881
425,Crittenden,57322.0,324325.0,175389.0,13586.0,23.70119674819441,25756.0,2489.0,9.663767665786613
426,Crockett,18107.0,267245.0,136415.0,3270.0,18.05931407742862,8148.0,529.0,6.492390770741286
427,Crook,27726.0,447087.0,317392.0,4266.0,15.386280025968405,12992.0,1383.0,10.645012315270936
428,Crosby,5902.0,112764.0,56381.0,1325.0,22.450016943409015,2719.0,268.0,9.856564913571166
429,Cross,17260.0,128399.0,74781.0,3432.0,19.88412514484357,7720.0,675.0,8.743523316062177
430,Crow Wing,66304.0,688309.0,406934.0,7331.0,11.056648166023166,32782.0,1851.0,5.646391312305534
431,Crowley,5485.0,129392.0,46803.0,1445.0,26.34457611668186,1943.0,533.0,27.431806484817294
432,Culberson,2281.0,34330.0,17125.0,677.0,29.679964927663306,1076.0,71.0,6.598513011152416
433,Cullman,79363.0,438601.0,248485.0,14762.0,18.6006073359122,33901.0,2356.0,6.94964750302351
434,Culpeper,48891.0,851175.0,315080.0,4629.0,9.468000245443946,23993.0,1793.0,7.47301296211395
435,Cumberland,1097217.0,5587119.0,2871794.0,150947.0,13.757260414302731,531079.0,44438.0,8.367493348447217
436,Cuming,8378.0,190065.0,102659.0,968.0,11.554070183814753,4416.0,158.0,3.5778985507246377
437,Currituck,24903.0,880887.0,420673.0,2572.0,10.328072922941011,12882.0,865.0,6.714795839155411
438,Curry,72978.0,447328.0,291314.0,14020.0,19.211269149606732,31662.0,3082.0,9.734066072894953
439,Custer,68545.0,1432292.0,889963.0,9675.0,14.11481508498067,34227.0,1405.0,4.104946387355012
440,Cuyahoga,1250244.0,2440328.0,1456494.0,231481.0,18.514865898176676,638745.0,68377.0,10.704897885697735
441,Dade,22602.0,325608.0,195533.0,3786.0,16.75073002389169,11226.0,794.0,7.072866559771958
442,Daggett,766.0,111625.0,46220.0,47.0,6.135770234986945,232.0,10.0,4.310344827586207
443,Dakota,431537.0,1778412.0,861964.0,34954.0,8.09988483026948,247968.0,12596.0,5.079687701638921
444,Dale,49414.0,402213.0,207038.0,8737.0,17.681223944631075,20751.0,2070.0,9.97542287118693
445,Dallam,12092.0,105081.0,45400.0,1321.0,10.924578233542839,5409.0,217.0,4.011832131632464
446,Dallas,2822346.0,6385246.0,3465095.0,517266.0,18.32751902140985,1475971.0,110064.0,7.457057083099871
447,Dane,508993.0,2212672.0,1142708.0,64157.0,12.60469200951683,301184.0,14807.0,4.916263812154696
448,Daniels,1744.0,146700.0,87255.0,100.0,5.73394495412844,927.0,23.0,2.481121898597627
449,Danville (city),59368.0,72854.0,44010.0,12179.0,20.514418541975473,27529.0,2996.0,10.883068763849032
450,Dare,34863.0,597176.0,393350.0,2885.0,8.275248831139029,19858.0,1279.0,6.44072917715782
451,Darke,47979.0,728873.0,317372.0,6403.0,13.345421955438837,23536.0,1864.0,7.919782460910945
452,Darlington,64977.0,174589.0,89031.0,15580.0,23.97771519152931,29089.0,4726.0,16.246691189109285
453,Dauphin,266935.0,1207662.0,637016.0,35986.0,13.481184558038473,140199.0,9977.0,7.116313240465338
454,Davidson,814393.0,1623678.0,993474.0,141875.0,17.420950327421775,443855.0,35072.0,7.901679602572912
455,Davie,40936.0,150212.0,79397.0,5256.0,12.839554426421731,19487.0,1381.0,7.086775799250782
456,Daviess,138784.0,970570.0,446374.0,20798.0,14.985877334563062,65791.0,4343.0,6.601206852001034
457,Davis,324999.0,1015294.0,395749.0,25876.0,7.961870651909698,155226.0,6490.0,4.181000605568655
458,Davison,20429.0,163317.0,79790.0,2487.0,12.173870478241716,11059.0,348.0,3.1467582964101637
459,Dawes,9168.0,135131.0,96427.0,1416.0,15.44502617801047,4786.0,118.0,2.465524446301713
460,Dawson,76117.0,757982.0,391624.0,11157.0,14.657698017525652,36744.0,2659.0,7.2365556281297625
461,Day,5559.0,297776.0,222744.0,1192.0,21.442705522576002,2738.0,107.0,3.9079620160701243
462,De Soto,26956.0,337870.0,195447.0,6964.0,25.83469357471435,11614.0,1083.0,9.32495264336146
463,De Witt,16363.0,379855.0,230716.0,2073.0,12.668826009900386,8688.0,670.0,7.711786372007366
