Zipcode,Population,None,High School Degree,GED,Associate Degree,Bachelor Degree,Masters Degree,Professional Degree,Doctorate Degree
61418,613.0,4.0,172.0,18.0,67.0,77.0,3.0,8.0,0.0
61419,136.0,0.0,45.0,3.0,14.0,18.0,5.0,5.0,0.0
61420,1174.0,3.0,294.0,24.0,101.0,117.0,41.0,0.0,7.0
61421,1395.0,10.0,348.0,31.0,100.0,125.0,37.0,3.0,1.0
61422,3284.0,18.0,725.0,177.0,226.0,207.0,125.0,48.0,0.0
61423,673.0,0.0,175.0,19.0,75.0,67.0,0.0,0.0,0.0
61424,113.0,0.0,17.0,0.0,21.0,13.0,0.0,0.0,0.0
61425,227.0,0.0,58.0,7.0,2.0,31.0,0.0,0.0,0.0
61426,52.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
61427,2329.0,10.0,618.0,44.0,160.0,273.0,34.0,0.0,0.0
61428,940.0,4.0,142.0,15.0,76.0,162.0,73.0,7.0,5.0
61430,813.0,7.0,173.0,31.0,51.0,76.0,33.0,13.0,8.0
61431,469.0,0.0,120.0,18.0,36.0,20.0,10.0,5.0,0.0
61432,609.0,0.0,151.0,7.0,51.0,61.0,18.0,0.0,0.0
61433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61434,3125.0,0.0,680.0,186.0,257.0,300.0,88.0,35.0,0.0
61435,134.0,0.0,28.0,10.0,26.0,20.0,0.0,0.0,0.0
61436,864.0,0.0,180.0,45.0,33.0,136.0,25.0,5.0,0.0
61437,1060.0,6.0,221.0,43.0,44.0,131.0,15.0,6.0,0.0
61438,838.0,10.0,151.0,25.0,48.0,144.0,44.0,3.0,10.0
61439,232.0,2.0,59.0,20.0,19.0,13.0,4.0,1.0,0.0
61440,766.0,0.0,154.0,36.0,57.0,134.0,14.0,2.0,3.0
61441,1069.0,3.0,331.0,40.0,91.0,78.0,2.0,10.0,4.0
61442,709.0,12.0,236.0,28.0,17.0,34.0,7.0,0.0,1.0
61443,13885.0,55.0,2704.0,567.0,897.0,871.0,404.0,53.0,26.0
61447,989.0,7.0,272.0,39.0,44.0,97.0,22.0,4.0,0.0
61448,3706.0,44.0,896.0,115.0,346.0,287.0,159.0,6.0,0.0
61449,573.0,0.0,150.0,29.0,53.0,36.0,12.0,0.0,0.0
61450,1901.0,11.0,490.0,55.0,176.0,199.0,32.0,17.0,10.0
61451,543.0,0.0,155.0,25.0,66.0,71.0,3.0,0.0,0.0
61452,330.0,1.0,104.0,14.0,15.0,8.0,4.0,0.0,0.0
61453,678.0,5.0,178.0,39.0,35.0,21.0,2.0,0.0,6.0
61454,562.0,0.0,194.0,14.0,51.0,20.0,13.0,0.0,0.0
61455,21578.0,5.0,2131.0,320.0,813.0,2463.0,1469.0,190.0,762.0
61458,941.0,1.0,198.0,38.0,75.0,110.0,46.0,0.0,0.0
61459,476.0,0.0,182.0,17.0,14.0,10.0,26.0,0.0,0.0
61460,237.0,2.0,73.0,23.0,1.0,9.0,21.0,0.0,0.0
61462,11678.0,129.0,2024.0,354.0,672.0,1135.0,278.0,65.0,139.0
61465,1278.0,5.0,375.0,45.0,93.0,62.0,50.0,0.0,7.0
61466,380.0,1.0,83.0,18.0,30.0,39.0,13.0,7.0,0.0
61467,1139.0,0.0,263.0,32.0,103.0,117.0,47.0,2.0,0.0
61468,146.0,0.0,28.0,12.0,0.0,6.0,9.0,0.0,0.0
61469,2239.0,5.0,656.0,141.0,134.0,120.0,29.0,9.0,0.0
61470,583.0,1.0,142.0,21.0,28.0,14.0,5.0,0.0,2.0
61471,93.0,0.0,33.0,3.0,11.0,7.0,3.0,0.0,0.0
61472,587.0,0.0,130.0,4.0,59.0,45.0,36.0,0.0,0.0
61473,1647.0,5.0,372.0,32.0,151.0,233.0,67.0,6.0,8.0
61474,187.0,0.0,54.0,7.0,9.0,6.0,0.0,2.0,0.0
61475,363.0,0.0,103.0,8.0,10.0,20.0,0.0,0.0,0.0
61476,603.0,0.0,141.0,29.0,74.0,23.0,7.0,0.0,0.0
61477,524.0,3.0,179.0,48.0,25.0,15.0,18.0,3.0,5.0
61478,265.0,0.0,55.0,0.0,23.0,35.0,0.0,0.0,0.0
61479,197.0,0.0,42.0,13.0,20.0,21.0,0.0,0.0,0.0
61480,1202.0,2.0,317.0,44.0,121.0,94.0,21.0,4.0,0.0
61482,553.0,2.0,143.0,10.0,24.0,53.0,15.0,2.0,13.0
61483,1884.0,18.0,445.0,38.0,148.0,236.0,72.0,9.0,0.0
61484,743.0,2.0,171.0,33.0,42.0,48.0,11.0,0.0,2.0
61485,487.0,2.0,105.0,23.0,32.0,74.0,0.0,0.0,0.0
61486,1439.0,8.0,426.0,40.0,109.0,77.0,32.0,0.0,0.0
61488,1007.0,4.0,215.0,14.0,91.0,122.0,13.0,0.0,0.0
61489,913.0,2.0,201.0,13.0,60.0,79.0,27.0,4.0,0.0
61490,1383.0,2.0,316.0,55.0,109.0,138.0,53.0,0.0,0.0
61491,2235.0,4.0,571.0,73.0,217.0,162.0,25.0,20.0,11.0
61501,1876.0,5.0,447.0,39.0,92.0,116.0,17.0,5.0,8.0
61516,655.0,0.0,158.0,24.0,47.0,71.0,37.0,31.0,1.0
61517,3075.0,10.0,647.0,118.0,305.0,338.0,213.0,12.0,31.0
61519,200.0,1.0,42.0,10.0,13.0,3.0,12.0,0.0,0.0
61520,17442.0,69.0,3111.0,674.0,1342.0,1463.0,488.0,102.0,37.0
61523,11311.0,51.0,2326.0,382.0,903.0,1142.0,462.0,27.0,29.0
61524,256.0,2.0,56.0,3.0,14.0,17.0,12.0,0.0,0.0
61525,9417.0,30.0,409.0,50.0,495.0,2161.0,1113.0,267.0,81.0
61526,1033.0,0.0,159.0,13.0,107.0,169.0,40.0,0.0,0.0
61528,2766.0,0.0,300.0,34.0,217.0,631.0,222.0,127.0,12.0
61529,2860.0,4.0,493.0,77.0,179.0,425.0,157.0,13.0,10.0
61530,6903.0,0.0,1334.0,145.0,479.0,931.0,368.0,20.0,108.0
61531,3330.0,7.0,663.0,122.0,235.0,389.0,78.0,4.0,0.0
61532,514.0,2.0,95.0,65.0,22.0,12.0,14.0,0.0,1.0
61533,2439.0,8.0,711.0,102.0,210.0,167.0,64.0,0.0,0.0
61534,1693.0,0.0,414.0,63.0,113.0,174.0,54.0,12.0,1.0
61535,1320.0,0.0,200.0,90.0,79.0,247.0,162.0,0.0,55.0
61536,2757.0,7.0,691.0,157.0,241.0,250.0,72.0,23.0,0.0
61537,2772.0,10.0,716.0,56.0,167.0,238.0,64.0,4.0,0.0
61539,233.0,2.0,66.0,14.0,26.0,0.0,0.0,0.0,0.0
61540,2882.0,0.0,831.0,100.0,233.0,205.0,92.0,30.0,10.0
61541,110.0,1.0,43.0,11.0,2.0,0.0,0.0,0.0,5.0
61542,3816.0,6.0,1091.0,215.0,273.0,339.0,79.0,0.0,37.0
61543,160.0,0.0,53.0,7.0,1.0,2.0,0.0,0.0,0.0
61544,563.0,5.0,153.0,36.0,50.0,33.0,15.0,0.0,3.0
61545,933.0,0.0,266.0,38.0,65.0,48.0,10.0,0.0,0.0
61546,4081.0,24.0,1062.0,197.0,275.0,283.0,45.0,7.0,21.0
61547,4247.0,0.0,826.0,66.0,341.0,548.0,283.0,33.0,21.0
61548,12082.0,23.0,1762.0,177.0,749.0,2079.0,751.0,104.0,88.0
61550,17839.0,26.0,2354.0,280.0,1409.0,3538.0,1373.0,291.0,95.0
61552,185.0,0.0,14.0,14.0,6.0,16.0,9.0,0.0,0.0
61553,172.0,0.0,30.0,10.0,11.0,13.0,5.0,1.0,0.0
61554,43557.0,259.0,9636.0,2002.0,2790.0,3552.0,1261.0,237.0,93.0
61559,3156.0,0.0,524.0,53.0,270.0,367.0,219.0,28.0,15.0
61560,483.0,7.0,166.0,5.0,52.0,24.0,44.0,9.0,0.0
61561,2736.0,0.0,629.0,52.0,213.0,320.0,93.0,5.0,5.0
61562,64.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0
61563,552.0,0.0,110.0,31.0,57.0,41.0,3.0,1.0,0.0
61564,1104.0,7.0,270.0,77.0,50.0,12.0,6.0,0.0,0.0
61565,1483.0,3.0,393.0,60.0,142.0,124.0,40.0,5.0,2.0
61567,606.0,3.0,146.0,20.0,45.0,12.0,0.0,5.0,8.0
61568,4232.0,0.0,752.0,31.0,293.0,678.0,116.0,17.0,39.0
61569,1022.0,0.0,334.0,11.0,14.0,135.0,62.0,11.0,0.0
61570,1742.0,7.0,362.0,79.0,149.0,82.0,16.0,15.0,0.0
61571,24445.0,27.0,3840.0,655.0,1807.0,3755.0,1151.0,216.0,107.0
61572,1238.0,5.0,352.0,31.0,77.0,119.0,3.0,0.0,2.0
61602,1015.0,16.0,138.0,41.0,47.0,107.0,33.0,25.0,13.0
61603,16775.0,78.0,2573.0,864.0,1040.0,906.0,273.0,40.0,75.0
61604,31821.0,208.0,5928.0,1177.0,2056.0,2991.0,1041.0,283.0,103.0
61605,15859.0,138.0,2762.0,745.0,462.0,479.0,58.0,0.0,0.0
61606,7904.0,20.0,579.0,158.0,234.0,479.0,346.0,160.0,67.0
61607,11455.0,18.0,2645.0,346.0,893.0,947.0,262.0,29.0,50.0
61610,5652.0,20.0,1690.0,337.0,217.0,182.0,75.0,17.0,0.0
61611,25463.0,27.0,4793.0,1264.0,2176.0,2950.0,1005.0,170.0,116.0
61614,27967.0,19.0,3814.0,350.0,2227.0,4973.0,2588.0,599.0,410.0
61615,23212.0,104.0,2857.0,511.0,1172.0,4612.0,2385.0,577.0,227.0
61616,6026.0,0.0,975.0,307.0,543.0,785.0,214.0,14.0,39.0
61625,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61701,35589.0,174.0,6397.0,1314.0,1554.0,5367.0,1533.0,276.0,274.0
61704,36817.0,127.0,3322.0,670.0,1547.0,8974.0,4005.0,620.0,602.0
61705,13474.0,47.0,1217.0,240.0,469.0,3335.0,961.0,181.0,76.0
61720,164.0,3.0,38.0,12.0,8.0,5.0,0.0,0.0,2.0
61721,610.0,0.0,164.0,18.0,21.0,46.0,2.0,0.0,0.0
61722,471.0,0.0,89.0,14.0,39.0,65.0,6.0,4.0,0.0
61723,1811.0,10.0,423.0,67.0,82.0,210.0,31.0,0.0,4.0
61724,440.0,0.0,96.0,17.0,45.0,39.0,5.0,1.0,0.0
61725,1368.0,2.0,242.0,28.0,115.0,197.0,59.0,4.0,20.0
61726,2340.0,19.0,623.0,98.0,108.0,254.0,112.0,29.0,23.0
61727,9940.0,59.0,2150.0,386.0,616.0,925.0,350.0,65.0,13.0
61728,1413.0,0.0,379.0,34.0,99.0,123.0,14.0,5.0,0.0
61729,1029.0,0.0,269.0,28.0,78.0,146.0,5.0,8.0,8.0
61730,327.0,0.0,65.0,28.0,10.0,39.0,8.0,1.0,0.0
61731,206.0,0.0,86.0,5.0,5.0,21.0,21.0,0.0,0.0
61732,1961.0,17.0,348.0,15.0,166.0,374.0,85.0,9.0,7.0
61733,929.0,0.0,215.0,10.0,63.0,119.0,26.0,2.0,1.0
61734,2956.0,13.0,652.0,84.0,188.0,293.0,72.0,16.0,8.0
61735,533.0,0.0,150.0,19.0,22.0,81.0,10.0,11.0,0.0
61736,1813.0,10.0,296.0,54.0,103.0,289.0,57.0,35.0,56.0
61737,720.0,0.0,138.0,27.0,17.0,78.0,19.0,2.0,0.0
61738,4603.0,5.0,905.0,111.0,352.0,612.0,119.0,24.0,3.0
61739,4790.0,16.0,1283.0,231.0,225.0,235.0,166.0,32.0,13.0
61740,1733.0,0.0,467.0,69.0,123.0,150.0,51.0,7.0,6.0
61741,1719.0,2.0,437.0,63.0,48.0,109.0,23.0,0.0,0.0
61742,1231.0,0.0,178.0,19.0,70.0,157.0,53.0,10.0,5.0
61743,208.0,0.0,50.0,7.0,20.0,32.0,3.0,0.0,0.0
61744,1885.0,0.0,363.0,79.0,124.0,289.0,38.0,6.0,9.0
61745,4364.0,15.0,711.0,108.0,250.0,807.0,220.0,46.0,28.0
61747,1458.0,0.0,330.0,29.0,132.0,118.0,32.0,9.0,2.0
61748,2808.0,5.0,533.0,66.0,95.0,624.0,165.0,44.0,22.0
61749,515.0,0.0,183.0,14.0,30.0,44.0,23.0,1.0,0.0
61750,93.0,0.0,11.0,11.0,19.0,0.0,10.0,0.0,0.0
61751,116.0,0.0,36.0,10.0,4.0,0.0,0.0,0.0,0.0
61752,4451.0,10.0,1015.0,107.0,286.0,742.0,176.0,23.0,4.0
61753,3307.0,0.0,653.0,140.0,179.0,455.0,131.0,20.0,5.0
61754,1148.0,0.0,338.0,33.0,55.0,98.0,27.0,0.0,3.0
61755,4768.0,0.0,810.0,90.0,336.0,797.0,280.0,35.0,11.0
61756,2254.0,0.0,473.0,127.0,126.0,220.0,26.0,3.0,3.0
61759,1779.0,0.0,292.0,83.0,71.0,299.0,60.0,2.0,7.0
61760,2475.0,8.0,646.0,64.0,215.0,181.0,69.0,13.0,0.0
61761,54779.0,152.0,4813.0,832.0,1763.0,8813.0,2993.0,409.0,907.0
61764,14418.0,91.0,3059.0,855.0,759.0,1061.0,457.0,122.0,11.0
61769,550.0,2.0,174.0,36.0,34.0,28.0,1.0,0.0,0.0
61770,990.0,2.0,274.0,31.0,50.0,75.0,23.0,6.0,0.0
61771,1065.0,0.0,236.0,28.0,57.0,115.0,14.0,9.0,13.0
61772,311.0,15.0,107.0,34.0,10.0,10.0,0.0,0.0,0.0
61773,562.0,3.0,144.0,11.0,12.0,39.0,21.0,1.0,0.0
61774,985.0,0.0,203.0,41.0,56.0,119.0,27.0,0.0,0.0
61775,380.0,0.0,76.0,26.0,39.0,22.0,5.0,0.0,0.0
61776,1587.0,3.0,511.0,34.0,32.0,233.0,107.0,6.0,2.0
61777,720.0,0.0,248.0,33.0,75.0,65.0,5.0,3.0,0.0
61778,911.0,10.0,335.0,65.0,49.0,89.0,7.0,0.0,0.0
61801,31359.0,36.0,1793.0,208.0,766.0,3138.0,2601.0,426.0,1385.0
61802,18993.0,111.0,2744.0,807.0,699.0,2390.0,1629.0,165.0,502.0
61810,257.0,0.0,78.0,19.0,32.0,12.0,3.0,0.0,0.0
61811,788.0,7.0,161.0,45.0,70.0,34.0,0.0,10.0,0.0
61812,407.0,0.0,116.0,35.0,8.0,8.0,6.0,3.0,3.0
61813,1930.0,8.0,526.0,85.0,113.0,153.0,49.0,14.0,3.0
61814,1301.0,5.0,275.0,56.0,110.0,82.0,31.0,0.0,0.0
61815,214.0,0.0,44.0,6.0,30.0,23.0,1.0,0.0,0.0
61816,540.0,0.0,160.0,17.0,13.0,77.0,6.0,7.0,5.0
61817,2660.0,0.0,371.0,164.0,252.0,332.0,76.0,9.0,8.0
61818,1666.0,16.0,302.0,68.0,148.0,98.0,45.0,0.0,0.0
61820,36204.0,63.0,2080.0,364.0,714.0,3196.0,2267.0,350.0,882.0
61821,30401.0,36.0,3557.0,537.0,1688.0,5050.0,2931.0,533.0,1138.0
61822,24759.0,60.0,2191.0,258.0,1482.0,4828.0,2668.0,933.0,1456.0
61830,323.0,0.0,58.0,7.0,18.0,40.0,13.0,0.0,0.0
61831,122.0,0.0,38.0,0.0,20.0,19.0,11.0,0.0,0.0
61832,36965.0,309.0,7376.0,1999.0,2274.0,2178.0,931.0,176.0,54.0
61833,2084.0,0.0,669.0,152.0,172.0,86.0,16.0,0.0,0.0
61834,7953.0,34.0,1395.0,700.0,801.0,588.0,249.0,5.0,8.0
61839,657.0,0.0,165.0,29.0,48.0,29.0,8.0,0.0,2.0
61840,876.0,0.0,262.0,9.0,123.0,71.0,35.0,10.0,7.0
61841,1398.0,6.0,368.0,89.0,81.0,123.0,26.0,0.0,0.0
61842,2911.0,9.0,605.0,97.0,171.0,326.0,85.0,13.0,15.0
61843,2246.0,0.0,497.0,77.0,216.0,201.0,55.0,0.0,8.0
61844,871.0,0.0,234.0,24.0,81.0,50.0,8.0,0.0,1.0
61845,298.0,1.0,52.0,6.0,23.0,8.0,8.0,0.0,0.0
61846,5084.0,24.0,1231.0,296.0,374.0,268.0,109.0,25.0,7.0
61847,1132.0,0.0,327.0,29.0,71.0,104.0,44.0,4.0,0.0
61848,234.0,0.0,68.0,10.0,22.0,0.0,0.0,0.0,0.0
61849,1763.0,4.0,425.0,53.0,132.0,142.0,59.0,0.0,33.0
61850,553.0,1.0,196.0,27.0,14.0,49.0,4.0,0.0,0.0
61851,321.0,2.0,73.0,6.0,26.0,40.0,6.0,0.0,0.0
61852,263.0,0.0,97.0,19.0,16.0,11.0,6.0,0.0,5.0
61853,13695.0,92.0,1641.0,197.0,909.0,2070.0,1101.0,327.0,152.0
61854,1460.0,2.0,275.0,68.0,104.0,171.0,78.0,0.0,0.0
61855,240.0,0.0,22.0,0.0,18.0,19.0,14.0,0.0,0.0
61856,7426.0,1.0,1524.0,79.0,401.0,1280.0,636.0,71.0,91.0
61857,193.0,1.0,30.0,9.0,22.0,19.0,2.0,0.0,0.0
61858,2901.0,0.0,763.0,73.0,180.0,263.0,67.0,14.0,17.0
61859,1266.0,4.0,194.0,77.0,142.0,137.0,79.0,0.0,0.0
61862,486.0,0.0,124.0,9.0,50.0,38.0,4.0,0.0,0.0
61863,723.0,9.0,202.0,31.0,50.0,69.0,32.0,2.0,8.0
61864,1903.0,0.0,321.0,18.0,203.0,202.0,92.0,14.0,10.0
61865,1284.0,9.0,402.0,37.0,90.0,95.0,23.0,0.0,0.0
61866,14216.0,83.0,2671.0,640.0,487.0,995.0,327.0,17.0,59.0
61870,1282.0,4.0,336.0,51.0,123.0,79.0,54.0,4.0,0.0
61871,229.0,0.0,64.0,5.0,11.0,20.0,12.0,0.0,0.0
61872,1101.0,2.0,304.0,23.0,142.0,69.0,35.0,2.0,0.0
61873,6470.0,6.0,997.0,78.0,517.0,791.0,417.0,65.0,40.0
61874,7694.0,33.0,714.0,32.0,379.0,1678.0,762.0,138.0,344.0
61875,825.0,0.0,45.0,8.0,66.0,127.0,84.0,0.0,0.0
61876,782.0,3.0,215.0,43.0,82.0,41.0,11.0,0.0,0.0
61877,1810.0,14.0,313.0,42.0,192.0,182.0,39.0,8.0,15.0
61878,1556.0,11.0,440.0,50.0,91.0,125.0,97.0,10.0,0.0
61880,4058.0,17.0,611.0,174.0,202.0,521.0,277.0,79.0,0.0
61882,740.0,0.0,186.0,24.0,66.0,59.0,29.0,2.0,0.0
61883,4362.0,24.0,955.0,238.0,292.0,259.0,89.0,0.0,0.0
61884,1192.0,0.0,259.0,0.0,107.0,172.0,25.0,8.0,26.0
61910,4309.0,63.0,716.0,159.0,207.0,369.0,54.0,0.0,22.0
61911,4714.0,97.0,604.0,236.0,158.0,270.0,82.0,19.0,15.0
61912,1227.0,20.0,245.0,62.0,104.0,86.0,33.0,7.0,17.0
61913,1492.0,10.0,475.0,73.0,82.0,95.0,16.0,20.0,0.0
61914,1814.0,2.0,460.0,36.0,147.0,131.0,32.0,3.0,0.0
61917,683.0,2.0,173.0,22.0,17.0,73.0,26.0,0.0,0.0
61919,975.0,2.0,199.0,54.0,53.0,77.0,28.0,0.0,4.0
61920,25419.0,197.0,2525.0,490.0,1441.0,2253.0,1432.0,137.0,581.0
61924,2445.0,11.0,651.0,92.0,168.0,193.0,76.0,10.0,10.0
61925,571.0,2.0,156.0,12.0,32.0,32.0,35.0,0.0,15.0
61928,709.0,0.0,219.0,42.0,68.0,34.0,12.0,0.0,0.0
61929,708.0,0.0,171.0,56.0,69.0,47.0,5.0,0.0,0.0
61930,495.0,2.0,93.0,21.0,59.0,9.0,31.0,0.0,0.0
61931,1196.0,2.0,267.0,29.0,81.0,75.0,23.0,9.0,0.0
61932,471.0,2.0,101.0,14.0,68.0,44.0,1.0,0.0,0.0
61933,980.0,0.0,254.0,35.0,71.0,78.0,22.0,10.0,0.0
61936,157.0,0.0,62.0,0.0,14.0,0.0,0.0,0.0,0.0
61937,2076.0,13.0,559.0,98.0,113.0,91.0,40.0,0.0,3.0
61938,22070.0,145.0,4643.0,1134.0,1543.0,1859.0,625.0,134.0,103.0
61940,242.0,4.0,74.0,25.0,14.0,1.0,0.0,0.0,0.0
61941,56.0,0.0,31.0,19.0,0.0,0.0,0.0,0.0,0.0
61942,1245.0,2.0,339.0,39.0,108.0,80.0,20.0,3.0,3.0
61943,1531.0,4.0,444.0,70.0,100.0,158.0,47.0,15.0,4.0
61944,12231.0,163.0,2583.0,757.0,840.0,1162.0,538.0,24.0,3.0
61949,124.0,0.0,29.0,7.0,16.0,14.0,0.0,0.0,0.0
61951,8353.0,79.0,1457.0,440.0,551.0,693.0,272.0,81.0,12.0
61953,6336.0,19.0,1412.0,196.0,374.0,692.0,134.0,16.0,24.0
61955,178.0,3.0,55.0,15.0,8.0,8.0,0.0,0.0,0.0
61956,2553.0,0.0,606.0,117.0,135.0,297.0,92.0,26.0,0.0
61957,2296.0,0.0,527.0,108.0,189.0,149.0,34.0,0.0,0.0
62001,1754.0,0.0,477.0,16.0,157.0,187.0,30.0,2.0,9.0
62002,32040.0,128.0,5928.0,1113.0,2436.0,3011.0,1201.0,251.0,177.0
62006,602.0,0.0,159.0,7.0,67.0,78.0,15.0,4.0,0.0
62009,1836.0,24.0,334.0,87.0,93.0,136.0,43.0,18.0,3.0
62010,11309.0,15.0,2209.0,406.0,686.0,983.0,491.0,29.0,30.0
62011,191.0,0.0,82.0,12.0,11.0,17.0,4.0,0.0,0.0
62012,6490.0,28.0,1396.0,222.0,484.0,502.0,223.0,51.0,18.0
62013,488.0,9.0,164.0,25.0,49.0,23.0,2.0,1.0,0.0
62014,4279.0,19.0,1043.0,131.0,198.0,385.0,136.0,8.0,19.0
62015,388.0,0.0,147.0,9.0,17.0,22.0,21.0,2.0,0.0
62016,3808.0,18.0,931.0,112.0,261.0,331.0,75.0,15.0,15.0
62017,645.0,5.0,167.0,48.0,30.0,44.0,9.0,1.0,0.0
62018,3533.0,12.0,715.0,447.0,145.0,97.0,16.0,15.0,0.0
62019,345.0,1.0,108.0,58.0,3.0,4.0,6.0,0.0,0.0
62021,778.0,0.0,207.0,0.0,29.0,101.0,51.0,0.0,0.0
62022,984.0,9.0,241.0,50.0,66.0,56.0,27.0,10.0,0.0
62023,135.0,2.0,28.0,2.0,19.0,10.0,2.0,0.0,0.0
62024,9772.0,52.0,2318.0,563.0,873.0,602.0,192.0,6.0,46.0
62025,34092.0,20.0,3863.0,578.0,1521.0,5532.0,2947.0,685.0,455.0
62027,438.0,0.0,135.0,31.0,44.0,7.0,0.0,0.0,4.0
62028,1324.0,0.0,90.0,28.0,50.0,159.0,31.0,1.0,7.0
62030,133.0,3.0,35.0,7.0,3.0,2.0,0.0,0.0,0.0
62031,991.0,2.0,256.0,62.0,40.0,71.0,37.0,2.0,15.0
62032,664.0,3.0,206.0,20.0,38.0,22.0,13.0,0.0,0.0
62033,4661.0,10.0,1128.0,227.0,338.0,349.0,109.0,29.0,22.0
62034,13827.0,36.0,1428.0,257.0,828.0,2881.0,1204.0,217.0,252.0
62035,16247.0,133.0,2957.0,450.0,1360.0,1726.0,712.0,215.0,43.0
62036,700.0,4.0,223.0,9.0,32.0,72.0,57.0,0.0,9.0
62037,1851.0,8.0,518.0,59.0,163.0,111.0,76.0,6.0,25.0
62040,42495.0,177.0,9899.0,2657.0,2427.0,2811.0,1051.0,198.0,69.0
62044,2231.0,8.0,546.0,54.0,149.0,149.0,50.0,4.0,0.0
62045,436.0,0.0,164.0,8.0,31.0,29.0,7.0,0.0,0.0
62046,773.0,0.0,143.0,0.0,57.0,134.0,47.0,11.0,0.0
62047,1751.0,3.0,477.0,99.0,179.0,108.0,39.0,7.0,6.0
62048,1779.0,13.0,523.0,121.0,115.0,50.0,3.0,0.0,0.0
62049,10461.0,4.0,1917.0,1009.0,759.0,511.0,241.0,26.0,32.0
62050,459.0,1.0,123.0,10.0,20.0,13.0,0.0,0.0,0.0
62051,823.0,0.0,246.0,7.0,38.0,107.0,16.0,1.0,0.0
62052,12994.0,39.0,2995.0,471.0,1191.0,959.0,464.0,20.0,35.0
62053,610.0,1.0,121.0,11.0,50.0,19.0,21.0,5.0,0.0
62054,818.0,0.0,146.0,20.0,93.0,66.0,56.0,0.0,5.0
62056,8862.0,106.0,1937.0,395.0,440.0,549.0,197.0,70.0,88.0
62058,790.0,0.0,227.0,36.0,46.0,45.0,13.0,0.0,0.0
62059,836.0,8.0,139.0,23.0,48.0,46.0,0.0,0.0,1.0
62060,4959.0,141.0,1177.0,295.0,108.0,72.0,29.0,0.0,22.0
62061,1869.0,6.0,283.0,51.0,232.0,251.0,117.0,11.0,2.0
62062,8204.0,22.0,1537.0,57.0,398.0,1450.0,820.0,84.0,90.0
62063,1161.0,9.0,186.0,39.0,69.0,131.0,29.0,1.0,0.0
62065,94.0,0.0,12.0,0.0,0.0,11.0,24.0,0.0,0.0
62067,2460.0,13.0,488.0,12.0,214.0,339.0,152.0,0.0,0.0
62069,3063.0,21.0,741.0,214.0,124.0,251.0,44.0,3.0,12.0
62070,27.0,0.0,8.0,0.0,9.0,0.0,0.0,0.0,0.0
62074,1379.0,8.0,186.0,19.0,66.0,172.0,56.0,0.0,0.0
62075,3275.0,21.0,889.0,134.0,226.0,189.0,93.0,14.0,5.0
62076,110.0,1.0,41.0,3.0,4.0,5.0,0.0,3.0,0.0
62077,259.0,0.0,75.0,3.0,24.0,5.0,0.0,0.0,0.0
62078,94.0,0.0,24.0,5.0,4.0,1.0,0.0,0.0,0.0
62079,327.0,0.0,49.0,15.0,45.0,29.0,12.0,0.0,0.0
62080,2753.0,5.0,719.0,125.0,272.0,101.0,45.0,0.0,0.0
62081,345.0,0.0,98.0,9.0,16.0,27.0,10.0,5.0,0.0
62082,2747.0,25.0,761.0,132.0,100.0,139.0,18.0,16.0,0.0
62083,379.0,0.0,70.0,0.0,64.0,27.0,0.0,0.0,0.0
62084,1610.0,3.0,410.0,63.0,101.0,107.0,41.0,6.0,0.0
62085,208.0,0.0,54.0,14.0,9.0,13.0,4.0,0.0,0.0
62086,1452.0,5.0,370.0,98.0,90.0,79.0,56.0,17.0,0.0
62087,2362.0,17.0,452.0,171.0,98.0,79.0,8.0,0.0,6.0
62088,6592.0,15.0,1619.0,260.0,421.0,582.0,154.0,63.0,17.0
62089,372.0,2.0,120.0,16.0,13.0,22.0,0.0,0.0,0.0
62090,1189.0,3.0,243.0,89.0,45.0,64.0,15.0,0.0,0.0
62091,323.0,0.0,85.0,12.0,21.0,62.0,21.0,0.0,0.0
62092,2922.0,4.0,670.0,204.0,88.0,154.0,52.0,0.0,9.0
62093,426.0,7.0,98.0,10.0,19.0,14.0,2.0,0.0,0.0
62094,855.0,4.0,245.0,56.0,50.0,44.0,6.0,3.0,0.0
62095,10876.0,35.0,2239.0,513.0,969.0,947.0,205.0,64.0,0.0
62097,2918.0,6.0,548.0,83.0,254.0,311.0,106.0,25.0,28.0
62098,35.0,0.0,15.0,0.0,0.0,10.0,0.0,0.0,0.0
62201,7656.0,190.0,1031.0,181.0,254.0,108.0,76.0,8.0,0.0
62203,7384.0,99.0,1698.0,308.0,369.0,302.0,244.0,0.0,18.0
62204,8503.0,126.0,1436.0,441.0,300.0,170.0,99.0,9.0,0.0
62205,8745.0,189.0,1708.0,183.0,454.0,385.0,226.0,0.0,6.0
62206,15713.0,302.0,3166.0,940.0,540.0,576.0,97.0,19.0,12.0
62207,8646.0,120.0,1711.0,186.0,394.0,310.0,133.0,23.0,4.0
62208,16885.0,141.0,2725.0,363.0,1317.0,2177.0,1519.0,183.0,129.0
62214,1104.0,0.0,270.0,15.0,105.0,84.0,21.0,0.0,2.0
62215,1731.0,7.0,231.0,42.0,147.0,210.0,69.0,6.0,14.0
62216,2925.0,11.0,560.0,48.0,333.0,461.0,154.0,0.0,8.0
