,County,Population,None,GED,High School Degree,Associate Degree,Bachelor Degree,Masters Degree,Professional Degree,Doctorate Degree
1703,Val Verde,48962.0,1613.0,1884.0,5886.0,1850.0,3742.0,904.0,173.0,156.0
1704,Valdez-Cordova (CA),9450.0,22.0,253.0,1411.0,511.0,1232.0,505.0,27.0,39.0
1705,Valencia,78501.0,665.0,3054.0,13550.0,3964.0,5540.0,2318.0,209.0,353.0
1706,Valley,21466.0,202.0,746.0,4595.0,1362.0,2708.0,880.0,72.0,108.0
1707,Van Buren,106538.0,1020.0,4636.0,21932.0,5941.0,8574.0,3572.0,731.0,441.0
1708,Van Wert,24108.0,84.0,595.0,7557.0,1316.0,1585.0,851.0,102.0,43.0
1709,Van Zandt,49348.0,512.0,2554.0,9692.0,2123.0,3379.0,1349.0,137.0,159.0
1710,Vance,48711.0,550.0,1810.0,10186.0,2697.0,2707.0,738.0,190.0,96.0
1711,Vanderburgh,184810.0,902.0,6207.0,36516.0,10258.0,19525.0,8019.0,1422.0,993.0
1712,Venango,51582.0,481.0,1938.0,16440.0,3204.0,4018.0,1482.0,246.0,107.0
1713,Ventura,846102.0,11411.0,10208.0,94479.0,48505.0,111628.0,45571.0,12540.0,7887.0
1714,Vermilion,138221.0,1296.0,7013.0,30533.0,7783.0,8712.0,2745.0,358.0,218.0
1715,Vermillion,15486.0,41.0,847.0,3961.0,990.0,1076.0,311.0,59.0,54.0
1716,Vernon,102942.0,562.0,3694.0,21241.0,5611.0,8334.0,3107.0,604.0,330.0
1717,Victoria,90432.0,1025.0,3263.0,15030.0,5051.0,7347.0,2491.0,534.0,190.0
1718,Vigo,106497.0,537.0,4476.0,18385.0,5746.0,9459.0,4167.0,791.0,923.0
1719,Vilas,19358.0,37.0,655.0,4190.0,1426.0,2567.0,967.0,230.0,142.0
1720,Vinton,11626.0,74.0,388.0,3219.0,806.0,534.0,229.0,34.0,33.0
1721,Virginia Beach (city),411757.0,1956.0,9091.0,51275.0,27732.0,62289.0,24863.0,5473.0,2905.0
1722,Volusia,506578.0,4078.0,18424.0,106526.0,36323.0,51973.0,19269.0,5080.0,3562.0
1723,Wabash,44189.0,246.0,1688.0,10434.0,3015.0,3285.0,1665.0,241.0,156.0
1724,Wabasha,23539.0,89.0,575.0,5840.0,1781.0,2433.0,850.0,202.0,103.0
1725,Wabaunsee,6363.0,35.0,124.0,1653.0,390.0,742.0,207.0,32.0,14.0
1726,Wadena,16103.0,59.0,474.0,3872.0,1366.0,980.0,271.0,62.0,45.0
1727,Wagoner,89864.0,387.0,2717.0,17034.0,5139.0,10206.0,2656.0,592.0,364.0
1728,Wahkiakum,3809.0,21.0,165.0,794.0,321.0,296.0,115.0,7.0,7.0
1729,Wake,1033455.0,5512.0,16675.0,101034.0,56206.0,206893.0,84568.0,15490.0,16552.0
1730,Wakulla,31537.0,144.0,2178.0,6687.0,2008.0,2633.0,882.0,85.0,62.0
1731,Waldo,39009.0,141.0,1306.0,8323.0,2572.0,5386.0,2357.0,397.0,426.0
1732,Walker,225053.0,1639.0,16979.0,38075.0,10476.0,14714.0,5524.0,1299.0,897.0
1733,Walla Walla,59799.0,445.0,2405.0,6377.0,5012.0,6337.0,3010.0,682.0,489.0
1734,Wallace,1632.0,1.0,30.0,339.0,92.0,215.0,33.0,19.0,10.0
1735,Waller,41041.0,557.0,1008.0,5772.0,1334.0,2598.0,904.0,53.0,84.0
1736,Wallowa,6857.0,36.0,252.0,1494.0,534.0,736.0,367.0,104.0,76.0
1737,Walsh,11158.0,123.0,373.0,2435.0,1020.0,1028.0,225.0,79.0,39.0
1738,Walthall,12318.0,54.0,495.0,2823.0,597.0,566.0,429.0,11.0,2.0
1739,Walton,103346.0,450.0,4633.0,18122.0,5440.0,11092.0,3268.0,1040.0,700.0
1740,Walworth,109787.0,491.0,2735.0,19516.0,6474.0,11967.0,4849.0,943.0,788.0
1741,Wapello,35566.0,313.0,1089.0,7952.0,2584.0,2710.0,1042.0,197.0,107.0
1742,Ward,78976.0,374.0,2183.0,12419.0,4802.0,8474.0,2205.0,414.0,361.0
1743,Ware,37291.0,267.0,2506.0,7793.0,1783.0,1765.0,882.0,302.0,161.0
1744,Warren,801599.0,5094.0,26481.0,150362.0,45437.0,95858.0,42934.0,7895.0,5518.0
1745,Warrick,60768.0,179.0,1900.0,11897.0,4187.0,7012.0,3007.0,790.0,373.0
1746,Wasatch,25575.0,89.0,412.0,2653.0,1568.0,3353.0,1101.0,406.0,120.0
1747,Wasco,24655.0,127.0,1231.0,3654.0,1902.0,2029.0,891.0,210.0,118.0
1748,Waseca,19416.0,61.0,752.0,4000.0,1630.0,2073.0,487.0,129.0,71.0
1749,Washakie,8484.0,42.0,235.0,1501.0,559.0,890.0,283.0,73.0,0.0
1750,Washburn,17371.0,62.0,464.0,4616.0,1522.0,1836.0,714.0,147.0,68.0
1751,Washington,2609584.0,17216.0,76138.0,436084.0,153175.0,344332.0,141065.0,29955.0,25010.0
1752,Washita,10822.0,40.0,307.0,2628.0,449.0,1079.0,242.0,32.0,43.0
1753,Washoe,437382.0,3626.0,11244.0,59644.0,22965.0,53764.0,20139.0,6022.0,4630.0
1754,Washtenaw,340065.0,1112.0,4862.0,26919.0,14441.0,54110.0,36993.0,9424.0,12067.0
1755,Watauga,48098.0,273.0,838.0,4511.0,1995.0,5412.0,2880.0,441.0,1272.0
1756,Watonwan,11055.0,140.0,199.0,2747.0,746.0,952.0,203.0,27.0,28.0
1757,Waukesha,398674.0,912.0,6296.0,61538.0,26424.0,76032.0,27781.0,6930.0,3248.0
1758,Waupaca,59520.0,211.0,1847.0,16626.0,4269.0,5439.0,1526.0,281.0,120.0
1759,Waushara,21622.0,156.0,1072.0,5792.0,1208.0,1520.0,558.0,96.0,56.0
1760,Wayne,2425073.0,24232.0,81226.0,435871.0,130454.0,207557.0,99955.0,19441.0,12463.0
1761,Waynesboro (city),31502.0,157.0,1427.0,7196.0,1424.0,3075.0,1009.0,244.0,135.0
1762,Weakley,32637.0,150.0,1685.0,6520.0,790.0,2852.0,922.0,234.0,247.0
1763,Webb,263182.0,5151.0,5710.0,29107.0,8798.0,16999.0,5592.0,1261.0,612.0
1764,Weber,245871.0,1457.0,5356.0,37717.0,13286.0,24056.0,8369.0,1177.0,1102.0
1765,Webster,162944.0,1210.0,7096.0,35120.0,9208.0,11991.0,4023.0,893.0,431.0
1766,Weld,306350.0,2409.0,8236.0,40515.0,16934.0,37833.0,14413.0,2185.0,2658.0
1767,Wells,28636.0,133.0,814.0,7174.0,2043.0,2320.0,774.0,174.0,83.0
1768,West Baton Rouge,24755.0,169.0,1168.0,5253.0,992.0,2315.0,735.0,107.0,83.0
1769,West Carroll,11669.0,133.0,767.0,2710.0,189.0,544.0,287.0,49.0,2.0
1770,West Feliciana,15415.0,237.0,1163.0,2550.0,377.0,1626.0,526.0,95.0,133.0
1771,Westchester,965997.0,8860.0,13389.0,120150.0,39463.0,155746.0,102602.0,35093.0,14159.0
1772,Westmoreland,378032.0,1904.0,10944.0,96839.0,28117.0,45883.0,19222.0,3259.0,2795.0
1773,Weston,7301.0,36.0,261.0,1442.0,390.0,706.0,229.0,38.0,2.0
1774,Wetzel,16988.0,159.0,938.0,5045.0,772.0,757.0,403.0,58.0,48.0
1775,Wexford,34816.0,267.0,1339.0,7944.0,2415.0,2674.0,970.0,225.0,96.0
1776,Wharton,40989.0,756.0,869.0,7996.0,1923.0,2547.0,1030.0,124.0,59.0
1777,Whatcom,204929.0,1528.0,5206.0,25445.0,14296.0,28258.0,9922.0,2519.0,2317.0
1778,Wheatland,1904.0,1.0,50.0,511.0,38.0,224.0,47.0,0.0,14.0
1779,Wheeler,15381.0,74.0,1283.0,3542.0,753.0,974.0,253.0,42.0,21.0
1780,White,179926.0,1089.0,8355.0,38968.0,9642.0,12748.0,5865.0,1052.0,1117.0
1781,White Pine,10228.0,30.0,464.0,1992.0,701.0,631.0,333.0,13.0,0.0
1782,Whiteside,58506.0,461.0,2155.0,11980.0,4072.0,4289.0,2106.0,403.0,74.0
1783,Whitfield,105578.0,1927.0,4265.0,14918.0,3251.0,5619.0,2294.0,1055.0,243.0
1784,Whitley,86465.0,709.0,4273.0,18711.0,3651.0,5667.0,3134.0,521.0,288.0
1785,Whitman,46995.0,109.0,612.0,3351.0,1869.0,5815.0,2906.0,611.0,1716.0
1786,Wibaux,986.0,0.0,28.0,241.0,58.0,118.0,21.0,3.0,2.0
1787,Wichita,139881.0,714.0,6471.0,22422.0,6626.0,12983.0,4551.0,1136.0,630.0
1788,Wicomico,100229.0,470.0,1989.0,18006.0,4097.0,10256.0,5409.0,1054.0,1042.0
1789,Wilbarger,13064.0,177.0,584.0,1971.0,682.0,1115.0,249.0,34.0,10.0
1790,Wilcox,21411.0,319.0,1203.0,5404.0,740.0,973.0,360.0,128.0,41.0
1791,Wilkes,75558.0,1074.0,3009.0,15086.0,4534.0,4540.0,1667.0,292.0,222.0
1792,Wilkin,6667.0,50.0,177.0,1274.0,891.0,606.0,141.0,29.0,19.0
1793,Wilkinson,18943.0,206.0,790.0,5009.0,696.0,931.0,412.0,84.0,45.0
1794,Will,713226.0,4132.0,15010.0,108389.0,38181.0,96105.0,42087.0,6417.0,4129.0
1795,Willacy,85434.0,2272.0,2463.0,8539.0,1907.0,3910.0,871.0,163.0,117.0
1796,Williams,69314.0,339.0,2067.0,15812.0,5238.0,5578.0,1768.0,348.0,259.0
1797,Williamsburg,30790.0,778.0,1277.0,7483.0,1772.0,1458.0,749.0,156.0,52.0
1798,Williamsburg (city),233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1799,Williamson,738931.0,3761.0,16151.0,79877.0,38229.0,135930.0,51641.0,11065.0,7656.0
1800,Wilson,246075.0,1958.0,8149.0,46453.0,13555.0,26274.0,8880.0,1498.0,1246.0
1801,Winchester (city),28751.0,273.0,777.0,4927.0,1550.0,2848.0,1500.0,591.0,319.0
1802,Windham,160392.0,881.0,5793.0,31195.0,9601.0,17520.0,9351.0,1569.0,1509.0
1803,Windsor,56664.0,111.0,1598.0,11873.0,3457.0,8326.0,4447.0,966.0,1020.0
1804,Winkler,7561.0,182.0,400.0,1030.0,264.0,413.0,69.0,9.0,1.0
1805,Winn,13376.0,91.0,1088.0,2821.0,568.0,712.0,356.0,63.0,15.0
1806,Winnebago,472031.0,3813.0,16780.0,88456.0,28994.0,50096.0,19132.0,3896.0,2129.0
1807,Winneshiek,20302.0,46.0,327.0,4179.0,1644.0,2198.0,922.0,181.0,399.0
1808,Winona,50097.0,239.0,932.0,7957.0,3470.0,5586.0,2010.0,352.0,550.0
1809,Winston,43036.0,583.0,1687.0,8427.0,2531.0,2683.0,949.0,141.0,163.0
1810,Wirt,5969.0,9.0,270.0,1768.0,227.0,334.0,77.0,50.0,39.0
1811,Wise,99899.0,896.0,5083.0,18504.0,4064.0,7394.0,2407.0,423.0,412.0
1812,Wolfe,8076.0,37.0,264.0,1912.0,268.0,310.0,308.0,23.0,10.0
1813,Wood,339775.0,1400.0,10666.0,70804.0,22999.0,32983.0,14318.0,3352.0,2432.0
1814,Woodbury,104375.0,852.0,3657.0,18982.0,5701.0,9618.0,3179.0,882.0,416.0
1815,Woodford,59048.0,137.0,1829.0,10117.0,3523.0,8257.0,2995.0,797.0,484.0
1816,Woodruff,7164.0,53.0,300.0,1985.0,236.0,380.0,113.0,13.0,6.0
1817,Woods,9114.0,26.0,321.0,1606.0,216.0,1001.0,338.0,81.0,181.0
1818,Woodson,3303.0,11.0,242.0,720.0,216.0,311.0,57.0,12.0,7.0
1819,Woodward,20469.0,138.0,761.0,4534.0,566.0,1594.0,687.0,99.0,31.0
1820,Worcester,864547.0,6872.0,20526.0,150475.0,52109.0,124139.0,56978.0,10688.0,9117.0
1821,Worth,26363.0,172.0,1011.0,6253.0,1581.0,1602.0,560.0,72.0,47.0
1822,Wrangell-Petersburg (C,6245.0,18.0,153.0,1359.0,342.0,701.0,221.0,23.0,12.0
1823,Wright,160430.0,712.0,3678.0,29279.0,12264.0,18953.0,5074.0,1065.0,636.0
1824,Wyandot,23911.0,156.0,719.0,7133.0,1652.0,1650.0,599.0,97.0,33.0
1825,Wyandotte,164367.0,2406.0,5253.0,28637.0,7497.0,11388.0,4213.0,745.0,528.0
1826,Wyoming,95991.0,319.0,4159.0,26266.0,6207.0,6228.0,3014.0,380.0,173.0
1827,Wythe,31215.0,277.0,1249.0,7076.0,2131.0,2173.0,1078.0,135.0,174.0
1828,Yadkin,38917.0,420.0,1307.0,8167.0,2853.0,2293.0,830.0,91.0,65.0
1829,Yakima,248684.0,5224.0,9136.0,32196.0,11710.0,14604.0,6138.0,1914.0,729.0
1830,Yalobusha,15618.0,121.0,737.0,3320.0,811.0,689.0,511.0,26.0,105.0
1831,Yamhill,100921.0,974.0,3618.0,16585.0,5166.0,9581.0,3850.0,879.0,613.0
1832,Yancey,17765.0,176.0,859.0,3545.0,1236.0,1719.0,463.0,169.0,131.0
1833,Yankton,21997.0,61.0,1070.0,4272.0,1267.0,3056.0,716.0,255.0,195.0
1834,Yates,26837.0,161.0,961.0,5136.0,1874.0,2152.0,1622.0,309.0,160.0
1835,Yavapai,201147.0,846.0,6613.0,32914.0,13497.0,22301.0,9841.0,2022.0,1464.0
1836,Yazoo,27878.0,572.0,1706.0,4977.0,1081.0,1677.0,675.0,63.0,45.0
1837,Yell,22582.0,389.0,1082.0,5068.0,524.0,1395.0,384.0,65.0,36.0
1838,Yellow Medicine,10734.0,89.0,363.0,2570.0,988.0,880.0,190.0,92.0,19.0
1839,Yellowstone,153904.0,534.0,5204.0,27381.0,7726.0,20953.0,5747.0,1974.0,1007.0
1840,Yoakum,8835.0,48.0,266.0,1243.0,407.0,573.0,151.0,38.0,6.0
1841,Yolo,209126.0,2642.0,3082.0,21037.0,8301.0,24019.0,12505.0,4454.0,6483.0
1842,York,940976.0,4727.0,30027.0,193365.0,58979.0,114868.0,46052.0,8763.0,6021.0
1843,Young,19028.0,133.0,1356.0,3315.0,594.0,1524.0,628.0,121.0,36.0
1844,Yuba,72603.0,1119.0,1844.0,9035.0,4568.0,4292.0,1488.0,410.0,147.0
1845,Yukon-Koyukuk (CA),5600.0,15.0,274.0,1138.0,162.0,261.0,125.0,5.0,5.0
1846,Yuma,213136.0,3036.0,6954.0,26602.0,9643.0,12735.0,5114.0,1156.0,463.0
1847,Zapata,14085.0,133.0,292.0,1715.0,367.0,418.0,223.0,19.0,0.0
1848,Zavala,12077.0,380.0,564.0,1297.0,532.0,481.0,111.0,10.0,15.0
1849,Ziebach,1397.0,11.0,74.0,222.0,62.0,96.0,19.0,1.0,11.0
